RouteUID,RouteID,RouteName,BusRouteType,DepartureStopNameZh,DestinationStopNameZh,SubRouteUID,SubRouteID,SubRouteName,Direction,OperatorIDs,FirstBusTime,LastBusTime
NWT16688,16688,983,11,淡海新市鎮,捷運關渡站,NWT159330,159330,983關渡(暫停營運),1,16186,0620,1920
NWT16689,16689,793,11,樹林,動物園,NWT157774,157774,793,0,16176,0500,2010
NWT16689,16689,793,11,樹林,動物園,NWT157774,157774,793,1,16176,0500,2010
NWT16691,16691,796,11,木柵,板橋,NWT157776,157776,796木柵站,0,16176,0530,2240
NWT16691,16691,796,11,木柵,板橋,NWT158946,158946,796南雅站,1,16176,0530,2240
NWT16692,16692,783,11,五股,臺北,NWT157777,157777,783,0,16179,0530,2150
NWT16692,16692,783,11,五股,臺北,NWT157777,157777,783,1,16179,0530,2150
NWT16693,16693,785,11,觀音山,臺北北門,NWT157778,157778,785,0,16179,0600,1810
NWT16693,16693,785,11,觀音山,臺北北門,NWT157778,157778,785,1,16179,0600,1810
NWT16694,16694,786,11,華亞園區,板橋,NWT157779,157779,786,0,16179,0500,2200
NWT16694,16694,786,11,華亞園區,板橋,NWT157779,157779,786,1,16179,0500,2200
NWT16694,16694,786,11,華亞園區,板橋,NWT160792,160792,786不繞林口轉運站,0,16179,0500,2200
NWT16694,16694,786,11,華亞園區,板橋,NWT160792,160792,786不繞林口轉運站,1,16179,0500,2200
NWT16695,16695,821,11,三芝,天文科學館,NWT157780,157780,821,0,16189,0530,1710
NWT16695,16695,821,11,三芝,天文科學館,NWT157780,157780,821,1,16189,0530,1710
NWT16697,16697,847區,11,樹林,捷運亞東醫院站,NWT157783,157783,847區,0,16185,0550,2200
NWT16697,16697,847區,11,樹林,捷運亞東醫院站,NWT157783,157783,847區,1,16185,0550,2200
NWT16710,16710,867區,11,捷運淡水站,石門,NWT157802,157802,867區,0,16186,2230,2230
NWT16710,16710,867區,11,捷運淡水站,石門,NWT157802,157802,867區,1,16186,2230,2230
NWT16715,16715,紅28直,11,淡江大學,捷運淡水站,NWT157812,157812,紅28直,0,16186,0624,1930
NWT16715,16715,紅28直,11,淡江大學,捷運淡水站,NWT157812,157812,紅28直,1,16186,,
NWT16717,16717,895,11,南勢角,捷運公館站,NWT157814,157814,895,0,16181,0600,2200
NWT16717,16717,895,11,南勢角,捷運公館站,NWT157814,157814,895,1,16181,0600,2200
NWT16717,16717,895,11,南勢角,捷運公館站,NWT159608,159608,895寵物公車,0,16181,0600,2200
NWT16717,16717,895,11,南勢角,捷運公館站,NWT159608,159608,895寵物公車,1,16181,0600,2200
NWT16719,16719,795往木柵,11,十分寮、平溪,木柵,NWT157817,157817,795往木柵,0,16176,0540,2300
NWT16726,16726,941,11,三峽,新店,NWT157828,157828,941,0,16176,0600,2000
NWT16726,16726,941,11,三峽,新店,NWT157828,157828,941,1,16176,0600,2000
NWT16726,16726,941,11,三峽,新店,NWT159535,159535,941三峽一站,0,16176,0600,2000
NWT16726,16726,941,11,三峽,新店,NWT159536,159536,941捷運大坪林站(民權路),1,16176,0600,2000
NWT16728,16728,940,11,三峽,捷運府中站,NWT157830,157830,940,0,16176,0630,2100
NWT16728,16728,940,11,三峽,捷運府中站,NWT157830,157830,940,1,16176,0630,2100
NWT16729,16729,藍44延,11,樹林,南天母廣場,NWT157831,157831,藍44延,0,16176,0800,2040
NWT16729,16729,藍44延,11,樹林,南天母廣場,NWT157831,157831,藍44延,1,16176,0800,2040
NWT16730,16730,822,11,五股立體停車場,林口長庚醫院,NWT157832,157832,822,0,16179,0600,1430
NWT16730,16730,822,11,五股立體停車場,林口長庚醫院,NWT157832,157832,822,1,16179,0600,1430
NWT16731,16731,817,11,汐止,五分埔,NWT157836,157836,817,0,16188,0520,2230
NWT16731,16731,817,11,汐止,五分埔,NWT157836,157836,817,1,16188,0520,2230
NWT16732,16732,紅23,11,淡水,關渡,NWT157837,157837,紅23,0,16179,0550,0000
NWT16732,16732,紅23,11,淡水,關渡,NWT157837,157837,紅23,1,16179,0550,0000
NWT16733,16733,890,11,汐止,烘內,NWT157838,157838,890,0,16188,0605,1800
NWT16733,16733,890,11,汐止,烘內,NWT157838,157838,890,1,16188,0605,1800
NWT16734,16734,846,11,瑞芳,平溪,NWT157839,157839,846舊站,0,16190,0600,1710
NWT16734,16734,846,11,瑞芳,平溪,NWT158925,158925,846平溪國中,1,16190,0700,1810
NWT16735,16735,藍41,11,捷運海山站,捷運永安市場站,NWT157840,157840,藍41,0,16190,0545,2300
NWT16735,16735,藍41,11,捷運海山站,捷運永安市場站,NWT157840,157840,藍41,1,16190,0630,2335
NWT16739,16739,789,11,國家新城,崁腳,NWT157844,157844,789國家新城,0,16190,0505,1615
NWT16739,16739,789,11,國家新城,崁腳,NWT158920,158920,789崁腳,1,16190,0600,1715
NWT16740,16740,790,11,金山南勢,基隆,NWT157845,157845,790,0,16190,0500,2200
NWT16740,16740,790,11,金山南勢,基隆,NWT157845,157845,790,1,16190,0550,2250
NWT16748,16748,橘18福隆路,11,蘆洲,五華街,NWT157858,157858,橘18福隆路,0,16182,0600,2000
NWT16748,16748,橘18福隆路,11,蘆洲,五華街,NWT157858,157858,橘18福隆路,1,16182,0600,2000
NWT16752,16752,F101坪頂,11,捷運淡水站,捷運淡水站,NWT157867,157867,F101坪頂,0,16228,0520,2200
NWT16757,16757,795往十分寮,11,木柵,十分寮,NWT157872,157872,795往十分寮,0,16176,0500,1900
NWT16758,16758,795往平溪,11,木柵,平溪,NWT157873,157873,795往平溪,0,16176,0450,2200
NWT16759,16759,943,11,三峽,臺北大學(臺北校區),NWT157876,157876,943三峽,0,16176,1620,1735
NWT16759,16759,943,11,三峽,臺北大學(臺北校區),NWT158943,158943,943臺北大學(臺北校區),1,16176,0710,0750
NWT16760,16760,F101樹興,11,捷運淡水站,捷運淡水站,NWT157887,157887,F101樹興,0,16228,0540,2040
NWT16761,16761,F105,11,捷運淡水站,華南銀行,NWT157888,157888,F105,0,16228,0550,2130
NWT16762,16762,F106下午,11,捷運淡水站,華南銀行,NWT157889,157889,F106下午,0,16228,1520,1720
NWT16763,16763,F106上午,11,捷運淡水站,華南銀行,NWT157890,157890,F106上午,0,16228,0540,0920
NWT16764,16764,F106中午,11,捷運淡水站,華南銀行,NWT157891,157891,F106中午,0,16228,1120,1120
NWT16767,16767,594,11,捷運淡水站,淡江大學,NWT157894,157894,594,0,16186,0630,1900
NWT16768,16768,595,11,捷運淡水站,淡海新市鎮,NWT157895,157895,595新民去,0,16186,0600,2140
NWT16768,16768,595,11,捷運淡水站,淡海新市鎮,NWT158972,158972,595新民返,1,16186,0600,2140
NWT16768,16768,595,11,捷運淡水站,淡海新市鎮,NWT160677,160677,595新春去,0,16186,0600,2140
NWT16768,16768,595,11,捷運淡水站,淡海新市鎮,NWT160678,160678,595新春返,1,16186,0600,2140
NWT16772,16772,593,11,捷運淡水站,沙崙,NWT157899,157899,593,0,16186,0610,2140
NWT16772,16772,593,11,捷運淡水站,沙崙,NWT160137,160137,593經淡水行政中心(暫停營運),0,16186,0610,2140
NWT16773,16773,F105返,11,捷運淡水站,華南銀行,NWT157900,157900,F105返,0,16228,0550,2130
NWT16774,16774,F109,11,捷運淡水站,華南銀行,NWT157901,157901,F109,0,16228,0520,2100
NWT16775,16775,F102,11,捷運淡水站,華南銀行,NWT157902,157902,F102去,0,16228,0530,2140
NWT16775,16775,F102,11,捷運淡水站,華南銀行,NWT158973,158973,F102返,1,16228,2140,2140
NWT16777,16777,F103,11,捷運淡水站,華南銀行,NWT157904,157904,F103,0,16228,0530,2140
NWT16778,16778,F135,11,三芝國中,竹圍馬偕,NWT157905,157905,F135三芝國中,0,16229,0820,0820
NWT16778,16778,F135,11,三芝國中,竹圍馬偕,NWT158974,158974,F135竹圍馬偕醫院,1,16229,0900,0900
NWT16780,16780,F138新古庄,11,新庄子路口,二號倉庫,NWT157907,157907,F138新古庄,0,16229,0640,1730
NWT16781,16781,F138內橫山,11,二號倉庫,三芝國中,NWT157908,157908,F138內橫山,0,16229,0610,1750
NWT16782,16782,F133平日,11,二號倉庫,三芝國中,NWT157909,157909,F133平日,0,16229,0620,1620
NWT16783,16783,F133後店,11,二號倉庫,三芝國中,NWT157910,157910,F133後店,0,16229,1710,1710
NWT16784,16784,F133末班,11,二號倉庫,三芝國中,NWT157911,157911,F133末班,0,16229,1740,1740
NWT16785,16785,F133假日,11,二號倉庫,三芝國中,NWT157912,157912,F133假日,0,16229,,
NWT16786,16786,F131,11,三芝國中,二號倉庫,NWT157913,157913,F131三芝國中,0,16229,0620,1730
NWT16786,16786,F131,11,三芝國中,二號倉庫,NWT159286,159286,F131十八彎,1,16229,0700,1810
NWT16787,16787,F132,11,二號倉庫,二坪頂,NWT157914,157914,F132,0,16229,0615,1620
NWT16788,16788,F136,11,三芝國中,三芝熱帶嶼,NWT157915,157915,F136三芝國中,0,16229,0630,1730
NWT16788,16788,F136,11,三芝國中,三芝熱帶嶼,NWT159287,159287,F136參觀台,1,16229,0650,1750
NWT16789,16789,F137,11,三芝國中,士林新光醫院,NWT157916,157916,F137三芝國中,0,16229,0820,1350
NWT16789,16789,F137,11,三芝國中,士林新光醫院,NWT158959,158959,F137士林新光醫院,1,16229,0820,1350
NWT16790,16790,F139行經台2線,11,三芝國中,捷運淡水站,NWT157917,157917,F139行經台2線三芝國中,0,16229,2250,2250
NWT16790,16790,F139行經台2線,11,三芝國中,捷運淡水站,NWT158961,158961,F139行經台2線捷運淡水站,1,16229,2330,2330
NWT16792,16792,F121,11,八里國小正門,樂山療養院,NWT157919,157919,F121,0,16230,0630,1610
NWT16793,16793,F122,11,八里國小,荖阡坑,NWT157920,157920,F122,0,16230,0705,1555
NWT16794,16794,F123-0640,11,廖添丁廟,米倉國小,NWT157921,157921,F123-0640,0,16230,0640,0640
NWT16795,16795,F123-1205,11,米倉國小,廖添丁廟,NWT157922,157922,F123-1205,0,16230,1205,1205
NWT16796,16796,F123-1550,11,廖添丁廟,米倉國小,NWT157923,157923,F123-1550,0,16230,1550,1550
NWT16797,16797,F123-1555,11,廖添丁廟,八里國中,NWT157924,157924,F123-1555,0,16230,1555,1555
NWT16800,16800,F126,11,八里分駐所,長庚醫院,NWT157927,157927,F126八里分駐所,0,16230,0615,1735
NWT16800,16800,F126,11,八里分駐所,長庚醫院,NWT158975,158975,F126長庚醫院,1,16230,0615,1735
NWT16802,16802,F126江厝,11,八里分駐所,長庚醫院,NWT157929,157929,F126江厝八里分駐所,0,16230,0900,1300
NWT16802,16802,F126江厝,11,八里分駐所,長庚醫院,NWT158976,158976,F126江厝長庚醫院,1,16230,0900,1300
NWT16804,16804,F151-0800,11,石門區公所,石門區公所,NWT157931,157931,F151-0800,0,16231,0800,0800
NWT16805,16805,F151-1605,11,石門區公所,十塊厝,NWT157932,157932,F151-1605,0,16231,1605,1605
NWT16806,16806,F151-1625,11,石門區公所,順天聖母廟,NWT157933,157933,F151-1625,0,16231,1625,1625
NWT16807,16807,F151-0830、1655,11,石門區公所,石門區公所,NWT157934,157934,F151-0830、1655,0,16231,0830,1655
NWT16808,16808,F153-0620,11,石門區公所,石門區公所,NWT157935,157935,F153-0620,0,16231,0620,0620
NWT16809,16809,F153-0730、0945,11,石門區公所,石門區公所,NWT157936,157936,F153-0730、0945,0,16231,0730,0945
NWT16810,16810,F153-0820,11,石門區公所,石門區公所,NWT157937,157937,F153-0820,0,16231,0820,0820
NWT16811,16811,F153-1030,11,石門區公所,石門區公所,NWT157938,157938,F153-1030,0,16231,1030,1030
NWT16812,16812,F153-1605,11,石門區公所,石門區公所,NWT157939,157939,F153-1605,0,16231,1605,1605
NWT16814,16814,F153-1730,11,石門區公所,石門區公所,NWT157941,157941,F153-1730,0,16231,1730,1730
NWT16815,16815,F151-0605,11,石門區公所,石門區公所,NWT157942,157942,F151-0605,0,16231,0605,0605
NWT16816,16816,F151-0620,11,石門區公所,石門區公所,NWT157943,157943,F151-0620,0,16231,0620,0620
NWT16817,16817,F151-0730,11,石門區公所,石門區公所,NWT157944,157944,F151-0730,0,16231,0730,0730
NWT16818,16818,F151-0930,11,石門區公所,石門區公所,NWT157945,157945,F151-0930,0,16231,0930,0930
NWT16819,16819,F151-1000,11,石門區公所,尖山湖,NWT157946,157946,F151-1000,0,16231,1000,1000
NWT16820,16820,F151-1800,11,石門區公所,石門區公所,NWT157947,157947,F151-1800,0,16231,1800,1800
NWT16821,16821,F161,11,草里車站,馬偕醫院,NWT157948,157948,F161草里車站,0,16231,0800,0800
NWT16821,16821,F161,11,草里車站,馬偕醫院,NWT158977,158977,F161馬偕醫院,1,16231,1200,1200
NWT16823,16823,F152-0600,11,老梅,老梅,NWT157950,157950,F152-0600,0,16231,0600,0600
NWT16824,16824,F152-0620、0745,11,老梅,老梅,NWT157951,157951,F152-0620、0745,0,16231,0620,0745
NWT16824,16824,F152-0620、0745,11,老梅,老梅,NWT159404,159404,F152-1630(暫停營運),0,16231,0620,0745
NWT16824,16824,F152-0620、0745,11,老梅,老梅,NWT159405,159405,F152-1740(暫停營運),0,16231,0620,0745
NWT16825,16825,F152-0635,11,老梅,老梅,NWT157952,157952,F152-0635,0,16231,0635,0635
NWT16826,16826,F152-0700,11,老梅,老梅,NWT157953,157953,F152-0700,0,16231,0700,0700
NWT16827,16827,F152-0810,11,老梅,銘德一村,NWT157954,157954,F152-0810,0,16231,0810,0950
NWT16828,16828,F152-0845,11,老梅,舊十八王公,NWT157955,157955,F152-0845,0,16231,0845,0845
NWT16829,16829,F152-0925,11,石門區公所,老梅,NWT157956,157956,F152-0925,0,16231,0925,0925
NWT16830,16830,F152-1545,11,老梅,石門區公所,NWT157957,157957,F152-1545,0,16231,1545,1545
NWT16831,16831,F152-1655,11,老梅,樹仔下,NWT157958,157958,F152-1655,0,16231,1655,1655
NWT16832,16832,F152-1720,11,老梅,老梅,NWT157959,157959,F152-1720,0,16231,1720,1720
NWT16834,16834,F152-1800,11,老梅,石門區公所,NWT157961,157961,F152-1800,0,16231,1800,1800
NWT16835,16835,F201,11,新莊區公所,福德宮,NWT157962,157962,F201新莊區公所,0,16232,0730,1930
NWT16835,16835,F201,11,新莊區公所,福德宮,NWT158978,158978,F201福德宮,1,16232,0540,1830
NWT16837,16837,F202,11,文藝中心,新莊高中,NWT157964,157964,F202,0,16232,0600,2000
NWT16838,16838,F217,11,明志路三段,林口長庚醫院,NWT157965,157965,F217,0,16233,0800,1500
NWT16838,16838,F217,11,明志路三段,林口長庚醫院,NWT157965,157965,F217,1,16233,0800,1500
NWT16839,16839,F218,11,明志路三段,署立臺北醫院,NWT157966,157966,F218明志路三段發車,0,16233,0800,1500
NWT16839,16839,F218,11,明志路三段,署立臺北醫院,NWT157966,157966,F218明志路三段發車,1,16233,0800,1500
NWT16840,16840,F211,11,泰山公有市場,貴和社區,NWT157967,157967,F211,0,16233,0620,1710
NWT16840,16840,F211,11,泰山公有市場,貴和社區,NWT159222,159222,F211第一班,0,16233,0620,1710
NWT16841,16841,F212,11,泰山公有市場,泰山國中,NWT157968,157968,F212,0,16233,0550,1720
NWT16842,16842,F212楓江,11,泰山公有市場,楓江路,NWT157969,157969,F212楓江,0,16233,0650,1620
NWT16843,16843,F213,11,泰山公有市場,勝隆土雞城,NWT157970,157970,F213,0,16233,0550,1740
NWT16843,16843,F213,11,泰山公有市場,勝隆土雞城,NWT159223,159223,F213第一班,0,16233,0550,1740
NWT16844,16844,F213黎明,11,泰山公有市場,麗園國小,NWT157971,157971,F213黎明,0,16233,0620,0830
NWT16844,16844,F213黎明,11,泰山公有市場,麗園國小,NWT160071,160071,F213黎明延駛黎明與麗園國小(暫停營運),0,16233,0620,0830
NWT16844,16844,F213黎明,11,泰山公有市場,麗園國小,NWT160072,160072,F213黎明延駛麗園國小(暫停營運),0,16233,0620,0830
NWT16845,16845,578,11,泰山公有市場,臺北車站,NWT157972,157972,578,0,16224,0600,2100
NWT16845,16845,578,11,泰山公有市場,臺北車站,NWT157972,157972,578,1,16224,0600,2100
NWT16847,16847,579,11,明志國小,臺北車站,NWT157974,157974,579,0,16224,0615,2130
NWT16847,16847,579,11,明志國小,臺北車站,NWT157974,157974,579,1,16224,0615,2130
NWT16849,16849,580,11,五股,馬偕醫院,NWT157976,157976,580五股站,0,16185,0600,2130
NWT16849,16849,580,11,五股,馬偕醫院,NWT159891,159891,580馬偕醫院,1,16185,0640,2230
NWT16849,16849,580,11,五股,馬偕醫院,NWT160607,160607,580(暫停營運),0,16185,0600,2130
NWT16849,16849,580,11,五股,馬偕醫院,NWT160607,160607,580(暫停營運),1,16185,0640,2230
NWT16851,16851,581,11,五林路口,御史路,NWT157978,157978,581御史路,1,16224,0610,2120
NWT16851,16851,581,11,五林路口,御史路,NWT159890,159890,581五林路口,0,16224,0600,2110
NWT16855,16855,582,11,立體停車場(五股公有市場),臺北車站(鄭州),NWT157982,157982,582,0,16224,0610,2200
NWT16855,16855,582,11,立體停車場(五股公有市場),臺北車站(鄭州),NWT157982,157982,582,1,16224,0610,2200
NWT16861,16861,F233,11,水尾,林口國中,NWT157988,157988,F233,0,16235,0630,1710
NWT16861,16861,F233,11,水尾,林口國中,NWT157988,157988,F233,1,16235,0630,1710
NWT16861,16861,F233,11,水尾,林口國中,NWT158985,158985,F233(裁撤),1,16235,0630,1710
NWT16863,16863,F235,11,台北新都,瑞平國小,NWT157990,157990,F235,0,16235,0630,1740
NWT16863,16863,F235,11,台北新都,瑞平國小,NWT157990,157990,F235,1,16235,0630,1740
NWT16863,16863,F235,11,台北新都,瑞平國小,NWT158986,158986,F235瑞平國小,1,16235,0630,1740
NWT16865,16865,F236,11,洪厝,林口加油站,NWT157992,157992,F236洪厝,0,16235,0610,1630
NWT16865,16865,F236,11,洪厝,林口加油站,NWT158987,158987,F236林口加油站,1,16235,0710,1740
NWT16867,16867,F237,11,出水坑,林口加油站,NWT157994,157994,F237出水坑,0,16235,0620,1640
NWT16867,16867,F237,11,出水坑,林口加油站,NWT158988,158988,F237林口加油站,1,16235,0600,1740
NWT16869,16869,F238,11,林口發電廠,林口加油站,NWT157996,157996,F238林口發電廠,0,16235,0620,1630
NWT16869,16869,F238,11,林口發電廠,林口加油站,NWT158989,158989,F238林口加油站,1,16235,0700,1730
NWT16871,16871,F239,11,林口發電廠,林口加油站,NWT157998,157998,F239林口發電廠,0,16235,0620,1800
NWT16871,16871,F239,11,林口發電廠,林口加油站,NWT158991,158991,F239林口加油站,1,16235,0710,1700
NWT16871,16871,F239,11,林口發電廠,林口加油站,NWT159689,159689,F239繞中華電信(暫停營運),0,16235,0620,1800
NWT16871,16871,F239,11,林口發電廠,林口加油站,NWT159689,159689,F239繞中華電信(暫停營運),1,16235,0710,1700
NWT16873,16873,F250,11,太平社區,台北新都,NWT158000,158000,F250,0,16235,0620,1700
NWT16873,16873,F250,11,太平社區,台北新都,NWT158000,158000,F250,1,16235,0620,1700
NWT16873,16873,F250,11,太平社區,台北新都,NWT158992,158992,F250繞周厝(暫停營運),0,16235,0620,1700
NWT16873,16873,F250,11,太平社區,台北新都,NWT158992,158992,F250繞周厝(暫停營運),1,16235,0620,1700
NWT16876,16876,F302,11,三重區公所,五常郵局,NWT158003,158003,F302,0,16236,0630,1630
NWT16876,16876,F302,11,三重區公所,五常郵局,NWT158003,158003,F302,1,16236,0630,1630
NWT16877,16877,F303,11,三重區公所,明志國中,NWT158004,158004,F303,0,16236,0620,1700
NWT16878,16878,F312,11,捷運三民高中站(復興路一),蘆洲區公所,NWT158993,158993,F312,0,16237,0605,1815
NWT16887,16887,F317,11,蘆洲區公所,陽明醫院,NWT158014,158014,F317蘆洲區公所,0,16237,0800,1300
NWT16887,16887,F317,11,蘆洲區公所,陽明醫院,NWT159215,159215,F317陽明醫院,1,16237,0900,1400
NWT16890,16890,F512,11,自強國中,捷運景安站,NWT158017,158017,F512,0,16238,0630,2000
NWT16890,16890,F512,11,自強國中,捷運景安站,NWT158017,158017,F512,1,16238,0630,2000
NWT16891,16891,F513,11,灰瑤,秀山站,NWT158018,158018,F513,0,16238,0630,2000
NWT16891,16891,F513,11,灰瑤,秀山站,NWT158018,158018,F513,1,16238,0630,2000
NWT16892,16892,F521,11,永平路口,仁愛公園,NWT158019,158019,F521,0,16240,0620,2300
NWT16893,16893,F522,11,捷運頂溪站,耕莘醫院,NWT158020,158020,F522,0,16240,0620,2300
NWT16894,16894,F523,11,永平國小,保順保生路,NWT158021,158021,F523,0,16240,0620,2300
NWT16895,16895,F525,11,民權圖書館,遠東愛買,NWT158022,158022,F525,0,16240,0620,2300
NWT16896,16896,F526,11,民本里,民本里一,NWT158023,158023,F526,0,16240,0620,2300
NWT16897,16897,570,11,山中湖,南天母廣場,NWT158024,158024,570山中湖,0,16176,,
NWT16897,16897,570,11,山中湖,南天母廣場,NWT159681,159681,570南天母廣場,1,16176,,
NWT16898,16898,571,11,善息寺,南天母廣場,NWT158025,158025,571善息寺,0,16176,,
NWT16898,16898,571,11,善息寺,南天母廣場,NWT159680,159680,571南天母廣場,1,16176,,
NWT16899,16899,572,11,金城路口,南天母廣場,NWT158026,158026,572金城路口,0,16176,,
NWT16899,16899,572,11,金城路口,南天母廣場,NWT159679,159679,572南天母廣場,1,16176,,
NWT16900,16900,573,11,信義國小,南天母廣場,NWT158027,158027,573信義國小,0,16176,,
NWT16900,16900,573,11,信義國小,南天母廣場,NWT159676,159676,573南天母廣場,1,16176,,
NWT16901,16901,574,11,信義國小,南天母廣場,NWT158028,158028,574信義國小,0,16176,,
NWT16901,16901,574,11,信義國小,南天母廣場,NWT159677,159677,574南天母廣場,1,16176,,
NWT16902,16902,575,11,捷運永寧站,南天母廣場,NWT158029,158029,575承天路,0,16176,,
NWT16902,16902,575,11,捷運永寧站,南天母廣場,NWT159678,159678,575南天母廣場,1,16176,,
NWT16903,16903,F611,11,大學風呂,長庚醫院,NWT158030,158030,F611大學風呂(學勤路),0,16242,0800,1300
NWT16903,16903,F611,11,大學風呂,長庚醫院,NWT158997,158997,F611林口長庚醫院,1,16242,1115,1700
NWT16903,16903,F611,11,大學風呂,長庚醫院,NWT159255,159255,F611第二班,0,16242,0800,1300
NWT16903,16903,F611,11,大學風呂,長庚醫院,NWT159255,159255,F611第二班,1,16242,1115,1700
NWT16906,16906,F623,11,三鶯國民運動中心,福慶宮,NWT158033,158033,F623,0,16243,0630,1750
NWT16907,16907,F625,11,大仁路大勇路口,明德中學,NWT158034,158034,F625,0,16243,0600,1750
NWT16908,16908,F626,11,三峽國小,白雞行修宮,NWT158035,158035,F626新市民-行修宮-天后宮,0,16243,1015,1830
NWT16908,16908,F626,11,三峽國小,白雞行修宮,NWT160438,160438,F626新市民-行修宮,0,16243,1015,1830
NWT16909,16909,F627,11,三峽國小,五寮,NWT158036,158036,F627,0,16243,0700,1630
NWT16910,16910,F628,11,三峽國小,湊合橋,NWT158037,158037,F628,0,16243,0600,1730
NWT16910,16910,F628,11,三峽國小,湊合橋,NWT161127,161127,F628假日,0,16243,0600,1730
NWT16912,16912,F629,11,文化停車場,鹿母潭,NWT158039,158039,F629延駛四份仔,0,16243,0615,1730
NWT16912,16912,F629,11,文化停車場,鹿母潭,NWT160437,160437,F629,0,16243,0615,1730
NWT16914,16914,F630,11,長福停車場,長庚醫院林口總院,NWT158041,158041,F630長福停車場,0,16243,0700,1300
NWT16914,16914,F630,11,長福停車場,長庚醫院林口總院,NWT158998,158998,F630長庚醫院林口總院,1,16243,1000,1630
NWT16919,16919,F651,11,鶯歌火車站,二橋,NWT158046,158046,F651,0,16244,0530,2315
NWT16920,16920,F652,11,鶯歌區公所,恩主公醫院,NWT158047,158047,F652國慶街115巷口,0,16244,0600,1800
NWT16920,16920,F652,11,鶯歌區公所,恩主公醫院,NWT159000,159000,F652恩主公醫院,1,16244,0620,1820
NWT16922,16922,F653A,11,鶯歌火車站,林長壽圖書館,NWT158049,158049,F653A,0,16244,0500,2315
NWT16923,16923,F653B,11,鶯歌火車站,林長壽圖書館,NWT158050,158050,F653B,0,16244,0530,1830
NWT16924,16924,F655,11,鶯歌區公所,長庚醫院(總院),NWT158051,158051,F655鶯歌區公所,0,16244,0600,1640
NWT16924,16924,F655,11,鶯歌區公所,長庚醫院(總院),NWT159001,159001,F655長庚醫院(總院),1,16244,0635,1750
NWT16926,16926,F656,11,鶯歌火車站,鳳吉一街94號,NWT158053,158053,F656,0,16244,0530,2315
NWT16929,16929,F703前三班,11,頂好社區,雙城路115號,NWT158056,158056,F703前三班,0,16181,0550,0710
NWT16929,16929,F703前三班,11,頂好社區,雙城路115號,NWT158056,158056,F703前三班,1,16181,0550,0710
NWT16930,16930,592,11,寶興路60巷口,捷運七張站,NWT158057,158057,592,0,16181,0640,2100
NWT16930,16930,592,11,寶興路60巷口,捷運七張站,NWT158057,158057,592,1,16181,0640,2100
NWT16930,16930,592,11,寶興路60巷口,捷運七張站,NWT159897,159897,592繞惠國市場,0,16181,0640,2100
NWT16930,16930,592,11,寶興路60巷口,捷運七張站,NWT159897,159897,592繞惠國市場,1,16181,0640,2100
NWT16930,16930,592,11,寶興路60巷口,捷運七張站,NWT159898,159898,592延耕莘醫院,0,16181,0640,2100
NWT16930,16930,592,11,寶興路60巷口,捷運七張站,NWT159898,159898,592延耕莘醫院,1,16181,0640,2100
NWT16937,16937,F711,11,深坑區公有市場,深坑國小,NWT158064,158064,F711深坑區公有市場,0,16246,0700,1720
NWT16937,16937,F711,11,深坑區公有市場,深坑國小,NWT159002,159002,F711深坑國小,1,16246,1240,1605
NWT16939,16939,F713,11,深坑國小,深坑區公所,NWT158066,158066,F713,0,16246,0700,1720
NWT16939,16939,F713,11,深坑國小,深坑區公所,NWT158066,158066,F713,1,16246,0700,1720
NWT16940,16940,F712,11,深坑國小,大崙尾,NWT158067,158067,F712,0,16246,0750,1500
NWT16940,16940,F712,11,深坑國小,大崙尾,NWT158067,158067,F712,1,16246,0750,1500
NWT16941,16941,F721,11,坪林國中,南山寺,NWT158068,158068,F721坪林國中至英速魔法學院,0,16247,,
NWT16941,16941,F721,11,坪林國中,南山寺,NWT159228,159228,F721英速魔法學院至坪林國中,1,16247,,
NWT16941,16941,F721,11,坪林國中,南山寺,NWT160557,160557,F721坪林國中至南山寺,0,16247,,
NWT16941,16941,F721,11,坪林國中,南山寺,NWT160558,160558,F721南山寺至坪林國中,1,16247,,
NWT16942,16942,F722,11,坪林國中,九芎根101,NWT158069,158069,F722,0,16247,0800,1600
NWT16942,16942,F722,11,坪林國中,九芎根101,NWT158069,158069,F722,1,16247,0900,1700
NWT16943,16943,F723,11,坪林國中,九芎根101,NWT158070,158070,F723,0,16247,0900,1700
NWT16943,16943,F723,11,坪林國中,九芎根101,NWT158070,158070,F723,1,16247,0625,1800
NWT16944,16944,F801,11,瑞芳,四腳亭,NWT158071,158071,F801第一市場,0,16248,0720,0720
NWT16944,16944,F801,11,瑞芳,四腳亭,NWT159003,159003,F801月眉路56號,1,16248,0630,0630
NWT16946,16946,F802,11,瑞芳,金九線,NWT158073,158073,F802祖師廟,0,16248,0830,1530
NWT16946,16946,F802,11,瑞芳,金九線,NWT159004,159004,F802祈堂廟,1,16248,0915,1630
NWT16948,16948,F803,11,瑞芳,四腳亭,NWT158075,158075,F803第一市場,0,16248,0910,1710
NWT16948,16948,F803,11,瑞芳,四腳亭,NWT159005,159005,F803月眉路56號,1,16248,0810,1755
NWT16950,16950,F805,11,瑞芳,和美國小,NWT158077,158077,F805祖師廟,0,16248,0630,1620
NWT16950,16950,F805,11,瑞芳,和美國小,NWT159029,159029,F805和美國小,1,16248,0730,1730
NWT16952,16952,F806,11,瑞芳,大福煤礦,NWT158079,158079,F806祖師廟,0,16248,0850,1520
